StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
798029,8,20001707,3,2020,Caris Levert,BKN,SG,4,4,164.60,139,35,27.00,73.00,37.0,18.00,52.00,34.6,9.00,21.00,42.9,18.00,25.00,72.0,8.00,15.00,23.00,38.00,5.00,1.00,13.00,7.00,81.00,170.60,179.75,-52.00,2.00,0.00
798085,8,20001837,3,2020,Jarrett Allen,BKN,C,4,4,132.30,132,11,14.00,24.00,58.3,14.00,24.00,58.3,0.00,0.00,0,13.00,16.00,81.2,17.00,42.00,59.00,9.00,2.00,7.00,11.00,7.00,41.00,141.30,143.75,-33.00,2.00,0.00
798040,8,20002022,3,2020,Rodions Kurucs,BKN,PF,1,4,45.10,58,21,11.00,20.00,55.0,11.00,12.00,91.7,0.00,8.00,0,0.00,2.00,0,3.00,10.00,13.00,3.00,1.00,2.00,3.00,9.00,22.00,48.10,47.25,-57.00,0.00,0.00
798087,8,20002023,3,2020,Dzanan Musa,BKN,SG,0,3,22.60,39,24,2.00,11.00,18.2,2.00,5.00,40.0,0.00,6.00,0,10.00,14.00,71.4,1.00,2.00,3.00,4.00,0.00,1.00,3.00,2.00,14.00,23.60,24.25,-29.00,0.00,0.00
798034,8,20002233,3,2020,Chris Chiozza,BKN,PG,0,4,62.70,64,35,8.00,24.00,33.3,3.00,8.00,37.5,5.00,16.00,31.2,2.00,4.00,50.0,1.00,5.00,6.00,17.00,5.00,0.00,3.00,7.00,23.00,67.70,67.00,-45.00,0.00,0.00
799918,8,20002292,3,2020,Nicolas Claxton,BKN,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798089,8,20002388,3,2020,Jeremiah Martin,BKN,PG,0,3,21.60,26,56,4.00,14.00,28.6,1.00,9.00,11.1,3.00,5.00,60.0,1.00,1.00,100,0.00,3.00,3.00,4.00,0.00,1.00,2.00,2.00,12.00,22.60,24.25,-15.00,0.00,0.00
798092,8,20002462,3,2020,Donta Hall,BKN,PF,0,3,16.00,19,55,3.00,5.00,60.0,3.00,5.00,60.0,0.00,0.00,0,1.00,4.00,25.0,3.00,2.00,5.00,0.00,0.00,2.00,1.00,1.00,7.00,18.00,16.75,-17.00,0.00,0.00
798050,9,20000560,3,2020,Marcus Smart,BOS,PG,16,17,482.80,647,39,78.00,198.00,39.4,37.00,75.00,49.3,41.00,123.00,33.3,49.00,56.00,87.5,10.00,79.00,89.00,78.00,21.00,8.00,45.00,55.00,246.00,511.80,534.75,90.00,2.00,1.00
798075,9,20000752,3,2020,Kemba Walker,BOS,PG,17,17,557.80,627,46,113.00,256.00,44.1,74.00,130.00,56.9,39.00,126.00,31.0,69.00,81.00,85.2,6.00,63.00,69.00,86.00,15.00,7.00,32.00,43.00,334.00,579.80,598.25,77.00,1.00,0.00
798060,9,20000833,3,2020,Gordon Hayward,BOS,SF,1,5,110.00,157,13,20.00,50.00,40.0,13.00,26.00,50.0,7.00,24.00,29.2,7.00,8.00,87.5,3.00,17.00,20.00,14.00,7.00,2.00,7.00,10.00,54.00,119.00,118.00,7.00,0.00,0.00
798069,9,20000835,3,2020,Enes Kanter,BOS,C,0,10,108.10,102,25,22.00,42.00,52.4,21.00,41.00,51.2,1.00,1.00,100,5.00,10.00,50.0,19.00,24.00,43.00,7.00,0.00,0.00,4.00,19.00,50.00,108.10,112.75,31.00,0.00,0.00
798039,9,20001503,3,2020,Brad Wanamaker,BOS,PG,0,17,185.80,272,44,29.00,60.00,48.3,17.00,33.00,51.5,12.00,27.00,44.4,14.00,16.00,87.5,2.00,32.00,34.00,30.00,12.00,5.00,18.00,32.00,84.00,202.80,202.50,13.00,0.00,0.00
798111,9,20001672,3,2020,Jaylen Brown,BOS,SG,17,17,609.90,672,1,137.00,288.00,47.6,94.00,168.00,56.0,43.00,120.00,35.8,53.00,63.00,84.1,24.00,103.00,127.00,39.00,26.00,9.00,41.00,48.00,370.00,644.90,661.25,47.00,2.00,0.00
798109,9,20001829,3,2020,Jayson Tatum,BOS,SF,17,17,794.50,690,18,145.00,334.00,43.4,98.00,208.00,47.1,47.00,126.00,37.3,100.00,123.00,81.3,22.00,148.00,170.00,85.00,17.00,20.00,48.00,41.00,437.00,831.50,865.50,92.00,10.00,0.00
798032,9,20001867,3,2020,Semi Ojeleye,BOS,PF,0,13,41.90,122,13,7.00,28.00,25.0,2.00,5.00,40.0,5.00,23.00,21.7,2.00,2.00,100,2.00,10.00,12.00,1.00,3.00,0.00,1.00,9.00,21.00,44.90,45.50,-9.00,0.00,0.00
798033,9,20001901,3,2020,Daniel Theis,BOS,PF,17,17,373.70,481,58,61.00,117.00,52.1,57.00,91.00,62.6,4.00,26.00,15.4,26.00,33.00,78.8,32.00,89.00,121.00,25.00,6.00,21.00,15.00,66.00,152.00,400.70,392.25,34.00,2.00,0.00
798002,9,20002024,3,2020,Robert Williams,BOS,PF,0,13,135.20,149,13,23.00,31.00,74.2,23.00,30.00,76.7,0.00,1.00,0,2.00,6.00,33.3,22.00,29.00,51.00,10.00,3.00,6.00,7.00,18.00,48.00,144.20,141.25,24.00,0.00,0.00
798117,9,20002200,3,2020,Javonte Green,BOS,PF,0,1,4.20,5,39,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,4.20,4.75,1.00,0.00,0.00
798098,9,20002277,3,2020,Romeo Langford,BOS,PG,0,7,16.60,45,49,4.00,10.00,40.0,3.00,8.00,37.5,1.00,2.00,50.0,1.00,2.00,50.0,0.00,3.00,3.00,2.00,1.00,0.00,2.00,4.00,10.00,17.60,18.25,9.00,0.00,0.00
798020,9,20002278,3,2020,Grant Williams,BOS,PF,0,17,97.20,169,35,15.00,26.00,57.7,5.00,9.00,55.6,10.00,17.00,58.8,7.00,10.00,70.0,7.00,19.00,26.00,6.00,2.00,5.00,4.00,33.00,47.00,104.20,105.50,14.00,0.00,0.00
798057,9,20002293,3,2020,Carsen Edwards,BOS,PG,0,1,1.20,3,28,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.25,-1.00,0.00,0.00
798046,9,20002315,3,2020,Tremont Waters,BOS,PG,0,1,2.70,2,21,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,0.00,0.00,0,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.70,2.75,-2.00,0.00,0.00
798105,9,20002342,3,2020,Tacko Fall,BOS,C,0,1,4.20,2,49,1.00,1.00,100,1.00,1.00,100,0.00,0.00,0,1.00,2.00,50.0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,4.20,4.25,1.00,0.00,0.00
798022,9,20002459,3,2020,Vincent Poirier,BOS,C,0,1,3.50,1,49,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,4.50,3.50,0.00,0.00,0.00
798003,10,20000457,3,2020,Kyle Lowry,TOR,PG,11,11,403.40,413,4,62.00,148.00,41.9,39.00,76.00,51.3,23.00,72.00,31.9,48.00,60.00,80.0,8.00,64.00,72.00,64.00,19.00,8.00,28.00,40.00,195.00,430.40,435.50,44.00,2.00,0.00
798011,10,20000633,3,2020,Marc Gasol,TOR,C,11,11,175.10,227,46,25.00,64.00,39.1,20.00,37.00,54.1,5.00,27.00,18.5,11.00,15.00,73.3,4.00,44.00,48.00,29.00,5.00,7.00,16.00,32.00,66.00,187.10,188.00,-8.00,0.00,0.00
798104,10,20000874,3,2020,Serge Ibaka,TOR,PF,0,11,304.50,251,26,63.00,110.00,57.3,40.00,65.00,61.5,23.00,45.00,51.1,14.00,14.00,100,17.00,68.00,85.00,13.00,2.00,14.00,12.00,27.00,163.00,320.50,329.25,34.00,2.00,0.00
798023,10,20001408,3,2020,Rondae Hollis-Jefferson,TOR,SF,0,5,35.50,38,38,4.00,10.00,40.0,4.00,9.00,44.4,0.00,1.00,0,6.00,8.00,75.0,5.00,5.00,10.00,3.00,2.00,1.00,1.00,5.00,14.00,38.50,36.50,9.00,0.00,0.00
798122,10,20001416,3,2020,Norman Powell,TOR,SF,0,11,201.70,273,15,51.00,104.00,49.0,29.00,52.00,55.8,22.00,52.00,42.3,23.00,29.00,79.3,4.00,22.00,26.00,11.00,6.00,3.00,11.00,29.00,147.00,210.70,219.50,25.00,0.00,0.00
798006,10,20001427,3,2020,Stanley Johnson,TOR,SF,0,3,25.80,20,10,5.00,11.00,45.5,3.00,6.00,50.0,2.00,5.00,40.0,1.00,1.00,100,1.00,3.00,4.00,6.00,0.00,0.00,1.00,3.00,13.00,25.80,27.50,-5.00,0.00,0.00
798052,10,20001530,3,2020,Malcolm Miller,TOR,SF,0,1,3.00,5,19,1.00,3.00,33.3,0.00,2.00,0,1.00,1.00,100,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,3.00,3.50,-4.00,0.00,0.00
798000,10,20001682,3,2020,Patrick McCaw,TOR,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798031,10,20001710,3,2020,Pascal Siakam,TOR,PF,11,11,359.60,418,14,72.00,182.00,39.6,62.00,129.00,48.1,10.00,53.00,18.9,33.00,46.00,71.7,14.00,69.00,83.00,42.00,12.00,4.00,22.00,33.00,187.00,375.60,385.75,28.00,4.00,0.00
798019,10,20001733,3,2020,Fred Vanvleet,TOR,PG,11,11,415.60,429,54,76.00,190.00,40.0,33.00,80.00,41.2,43.00,110.00,39.1,21.00,25.00,84.0,5.00,43.00,48.00,76.00,18.00,7.00,22.00,27.00,216.00,440.60,453.50,8.00,2.00,0.00
798078,10,20001838,3,2020,OG Anunoby,TOR,SF,11,11,257.70,392,58,40.00,88.00,45.5,23.00,47.00,48.9,17.00,41.00,41.5,18.00,28.00,64.3,26.00,50.00,76.00,13.00,11.00,13.00,16.00,27.00,115.00,281.70,281.00,22.00,2.00,0.00
798071,10,20001886,3,2020,Chris Boucher,TOR,PF,0,6,26.90,42,38,3.00,11.00,27.3,1.00,6.00,16.7,2.00,5.00,40.0,0.00,1.00,0,3.00,9.00,12.00,1.00,0.00,2.00,1.00,5.00,8.00,28.90,29.00,-6.00,0.00,0.00
798026,10,20002169,3,2020,Paul Watson,TOR,PG,0,2,5.50,8,41,1.00,2.00,50.0,1.00,2.00,50.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00,6.50,5.50,-4.00,0.00,0.00
798091,10,20002326,3,2020,Dewan Hernandez,TOR,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798013,10,20002356,3,2020,Oshae Brissett,TOR,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798042,10,20002457,3,2020,Matt Thomas,TOR,PG,0,10,61.30,84,12,13.00,21.00,61.9,8.00,9.00,88.9,5.00,12.00,41.7,0.00,0.00,0,1.00,13.00,14.00,7.00,1.00,1.00,1.00,6.00,31.00,63.30,65.00,38.00,0.00,0.00
798119,10,20002493,3,2020,Terence Davis,TOR,PF,0,6,65.10,83,45,14.00,29.00,48.3,6.00,10.00,60.0,8.00,19.00,42.1,7.00,7.00,100,2.00,11.00,13.00,7.00,1.00,0.00,6.00,11.00,43.00,66.10,72.75,44.00,0.00,0.00
798502,13,20000492,3,2020,Justin Holiday,IND,SG,2,4,70.50,131,5,10.00,21.00,47.6,2.00,5.00,40.0,8.00,16.00,50.0,1.00,3.00,33.3,4.00,11.00,15.00,3.00,6.00,5.00,3.00,8.00,29.00,81.50,76.75,0.00,0.00,0.00
798473,13,20000522,3,2020,Doug McDermott,IND,SF,0,4,16.10,54,24,4.00,15.00,26.7,2.00,5.00,40.0,2.00,10.00,20.0,0.00,0.00,0,0.00,3.00,3.00,1.00,1.00,0.00,1.00,3.00,10.00,17.10,17.75,-36.00,0.00,0.00
798579,13,20000689,3,2020,Victor Oladipo,IND,SG,4,4,105.60,122,31,22.00,56.00,39.3,10.00,23.00,43.5,12.00,33.00,36.4,15.00,16.00,93.8,0.00,13.00,13.00,10.00,9.00,0.00,14.00,14.00,71.00,114.60,119.25,-12.00,0.00,0.00
798474,13,20000724,3,2020,Jakarr Sampson,IND,SF,0,4,43.60,49,49,10.00,16.00,62.5,10.00,16.00,62.5,0.00,0.00,0,0.00,0.00,0,1.00,12.00,13.00,4.00,2.00,0.00,2.00,10.00,20.00,45.60,45.25,-4.00,0.00,0.00
798546,13,20000858,3,2020,T.J. Warren,IND,SF,4,4,137.00,156,19,32.00,68.00,47.1,25.00,49.00,51.0,7.00,19.00,36.8,9.00,9.00,100,5.00,20.00,25.00,12.00,9.00,1.00,11.00,16.00,80.00,147.00,147.25,-32.00,0.00,0.00
798491,13,20000882,3,2020,Jeremy Lamb,IND,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798476,13,20001424,3,2020,Myles Turner,IND,C,4,4,146.10,145,31,25.00,44.00,56.8,19.00,30.00,63.3,6.00,14.00,42.9,7.00,16.00,43.8,11.00,32.00,43.00,3.00,2.00,16.00,9.00,13.00,63.00,164.10,158.75,-38.00,2.00,0.00
798538,13,20001525,3,2020,T.J. McConnell,IND,PG,0,3,22.70,28,0,3.00,8.00,37.5,3.00,8.00,37.5,0.00,0.00,0,1.00,2.00,50.0,0.00,6.00,6.00,7.00,0.00,0.00,2.00,4.00,7.00,22.70,24.00,-10.00,0.00,0.00
798535,13,20001683,3,2020,Domantas Sabonis,IND,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798541,13,20001701,3,2020,Malcolm Brogdon,IND,PG,4,4,164.40,159,46,26.00,65.00,40.0,17.00,41.00,41.5,9.00,24.00,37.5,25.00,28.00,89.3,0.00,17.00,17.00,40.00,4.00,0.00,10.00,10.00,86.00,168.40,177.75,-29.00,2.00,0.00
798527,13,20001839,3,2020,TJ Leaf,IND,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798570,13,20001875,3,2020,Edmond Sumner,IND,PG,0,3,11.20,40,30,2.00,7.00,28.6,2.00,4.00,50.0,0.00,3.00,0,2.00,2.00,100,1.00,5.00,6.00,0.00,0.00,0.00,2.00,5.00,6.00,11.20,12.50,-6.00,0.00,0.00
798519,13,20001946,3,2020,Nazareth Mitrou-Long,IND,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798559,13,20002005,3,2020,Aaron Holiday,IND,PG,2,4,56.00,71,54,12.00,21.00,57.1,8.00,12.00,66.7,4.00,9.00,44.4,3.00,5.00,60.0,1.00,4.00,5.00,10.00,4.00,0.00,4.00,10.00,31.00,60.00,60.25,-43.00,0.00,0.00
798528,13,20002039,3,2020,Alize Johnson,IND,PF,0,1,0.00,0,11,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798562,13,20002282,3,2020,Goga Bitadze,IND,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798488,13,20002335,3,2020,Brian Bowen,IND,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798485,15,20000497,3,2020,Giannis Antetokounmpo,MIL,PF,9,9,463.30,277,18,90.00,161.00,55.9,77.00,121.00,63.6,13.00,40.00,32.5,47.00,81.00,58.0,27.00,97.00,124.00,51.00,6.00,8.00,30.00,31.00,240.00,477.30,503.00,27.00,8.00,0.00
798574,15,20000498,3,2020,Ersan Ilyasova,MIL,PF,0,3,16.80,23,25,3.00,9.00,33.3,2.00,4.00,50.0,1.00,5.00,20.0,2.00,2.00,100,0.00,4.00,4.00,0.00,2.00,0.00,1.00,3.00,9.00,18.80,18.00,-17.00,0.00,0.00
798523,15,20000500,3,2020,Khris Middleton,MIL,SF,10,10,367.80,355,18,71.00,180.00,39.4,48.00,115.00,41.7,23.00,65.00,35.4,38.00,46.00,82.6,5.00,64.00,69.00,60.00,11.00,2.00,34.00,41.00,203.00,380.80,402.75,58.00,2.00,0.00
798510,15,20000588,3,2020,Brook Lopez,MIL,C,10,10,265.50,327,49,61.00,114.00,53.5,40.00,61.00,65.6,21.00,53.00,39.6,15.00,20.00,75.0,19.00,36.00,55.00,5.00,10.00,13.00,12.00,27.00,158.00,288.50,286.25,17.00,1.00,0.00
798486,15,20000604,3,2020,Kyle Korver,MIL,SG,0,10,77.30,118,43,20.00,47.00,42.6,5.00,10.00,50.0,15.00,37.00,40.5,7.00,7.00,100,1.00,8.00,9.00,1.00,2.00,2.00,5.00,9.00,62.00,81.30,87.75,28.00,0.00,0.00
798524,15,20000618,3,2020,Robin Lopez,MIL,C,0,3,10.80,20,34,3.00,4.00,75.0,3.00,4.00,75.0,0.00,0.00,0,0.00,0.00,0,0.00,4.00,4.00,0.00,0.00,0.00,0.00,2.00,6.00,10.80,11.00,-14.00,0.00,0.00
798540,15,20000629,3,2020,Wesley Matthews,MIL,SG,10,10,126.10,246,18,24.00,57.00,42.1,7.00,14.00,50.0,17.00,43.00,39.5,7.00,10.00,70.0,6.00,12.00,18.00,9.00,9.00,4.00,7.00,20.00,72.00,139.10,139.00,-20.00,0.00,0.00
798495,15,20000743,3,2020,George Hill,MIL,PG,1,10,166.30,268,24,32.00,67.00,47.8,22.00,39.00,56.4,10.00,28.00,35.7,21.00,26.00,80.8,5.00,19.00,24.00,31.00,6.00,0.00,16.00,17.00,95.00,172.30,180.50,-5.00,0.00,0.00
798531,15,20000749,3,2020,Marvin Williams,MIL,PF,0,10,139.10,178,44,21.00,47.00,44.7,11.00,24.00,45.8,10.00,23.00,43.5,3.00,3.00,100,13.00,35.00,48.00,9.00,5.00,3.00,3.00,14.00,55.00,147.10,148.00,15.00,0.00,0.00
798557,15,20000850,3,2020,Eric Bledsoe,MIL,PG,9,9,244.70,267,4,38.00,98.00,38.8,30.00,66.00,45.5,8.00,32.00,25.0,21.00,26.00,80.8,5.00,36.00,41.00,53.00,11.00,6.00,23.00,20.00,105.00,261.70,263.75,14.00,1.00,0.00
798500,15,20001438,3,2020,Pat Connaughton,MIL,SG,0,10,106.30,170,55,15.00,35.00,42.9,7.00,12.00,58.3,8.00,23.00,34.8,2.00,2.00,100,5.00,34.00,39.00,11.00,2.00,2.00,5.00,12.00,40.00,110.30,116.25,-27.00,1.00,0.00
798525,15,20001521,3,2020,Thanasis Antetokounmpo,MIL,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798573,15,20001841,3,2020,D.J. Wilson,MIL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798514,15,20001860,3,2020,Frank Mason III,MIL,PG,0,2,1.50,2,5,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,5.00,0.00,0.00
798506,15,20001864,3,2020,Sterling Brown,MIL,SG,0,1,1.20,3,33,0.00,1.00,0,0.00,0.00,0,0.00,1.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.25,-9.00,0.00,0.00
798501,15,20001987,3,2020,Donte Divincenzo,MIL,SG,1,10,132.40,164,50,23.00,51.00,45.1,16.00,30.00,53.3,7.00,21.00,33.3,13.00,20.00,65.0,8.00,24.00,32.00,12.00,7.00,3.00,10.00,21.00,66.00,142.40,142.50,-12.00,0.00,0.00
798520,15,20002048,3,2020,Cameron Reynolds,MIL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798928,17,20000591,3,2020,Bojan Bogdanovic,UTA,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798068,17,20000635,3,2020,Mike Conley,UTA,PG,5,5,167.80,164,54,31.00,64.00,48.4,13.00,30.00,43.3,18.00,34.00,52.9,19.00,22.00,86.4,3.00,11.00,14.00,26.00,8.00,1.00,5.00,10.00,99.00,176.80,180.00,-1.00,0.00,0.00
798027,17,20000707,3,2020,Ed Davis,UTA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798004,17,20000708,3,2020,Jordan Clarkson,UTA,PG,0,7,173.30,200,8,45.00,97.00,46.4,28.00,48.00,58.3,17.00,49.00,34.7,10.00,10.00,100,2.00,22.00,24.00,15.00,6.00,0.00,7.00,15.00,117.00,179.30,186.50,2.00,0.00,0.00
798015,17,20000840,3,2020,Rudy Gobert,UTA,C,7,7,245.00,270,19,48.00,74.00,64.9,48.00,74.00,64.9,0.00,0.00,0,22.00,42.00,52.4,24.00,56.00,80.00,8.00,4.00,10.00,9.00,26.00,118.00,259.00,261.00,26.00,5.00,0.00
798036,17,20000842,3,2020,Joe Ingles,UTA,SF,7,7,148.30,234,18,22.00,54.00,40.7,8.00,14.00,57.1,14.00,40.00,35.0,6.00,6.00,100,1.00,23.00,24.00,33.00,4.00,1.00,4.00,15.00,64.00,153.30,158.50,40.00,0.00,0.00
798024,17,20001442,3,2020,Emmanuel Mudiay,UTA,PG,0,3,24.20,33,45,5.00,14.00,35.7,3.00,11.00,27.3,2.00,3.00,66.7,1.00,2.00,50.0,1.00,5.00,6.00,2.00,0.00,1.00,1.00,0.00,13.00,25.20,26.00,-4.00,0.00,0.00
798018,17,20001708,3,2020,Georges Niang,UTA,SF,0,7,82.00,114,6,22.00,44.00,50.0,10.00,15.00,66.7,12.00,29.00,41.4,2.00,2.00,100,4.00,11.00,15.00,4.00,0.00,1.00,2.00,9.00,58.00,83.00,89.75,8.00,0.00,0.00
798048,17,20001844,3,2020,Donovan Mitchell,UTA,SG,7,7,336.00,263,38,83.00,157.00,52.9,50.00,93.00,53.8,33.00,64.00,51.6,55.00,58.00,94.8,6.00,29.00,35.00,34.00,7.00,2.00,29.00,11.00,254.00,345.00,368.75,38.00,0.00,0.00
798001,17,20001857,3,2020,Tony Bradley,UTA,C,0,6,42.10,48,22,2.00,9.00,22.2,2.00,9.00,22.2,0.00,0.00,0,5.00,7.00,71.4,10.00,13.00,23.00,1.00,2.00,2.00,4.00,4.00,9.00,46.10,45.25,19.00,0.00,0.00
798037,17,20001880,3,2020,Nigel Williams-Goss,UTA,PG,0,1,1.50,2,23,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.50,1.50,-5.00,0.00,0.00
798080,17,20001913,3,2020,Royce O'Neale,UTA,SF,7,7,122.10,248,40,13.00,32.00,40.6,3.00,10.00,30.0,10.00,22.00,45.5,3.00,6.00,50.0,3.00,35.00,38.00,19.00,9.00,2.00,13.00,25.00,39.00,133.10,135.50,-15.00,0.00,0.00
798100,17,20002327,3,2020,Miye Oni,UTA,PG,0,2,14.80,13,59,3.00,6.00,50.0,2.00,2.00,100,1.00,4.00,25.0,0.00,0.00,0,2.00,2.00,4.00,0.00,1.00,1.00,1.00,2.00,7.00,16.80,16.00,-8.00,0.00,0.00
798929,17,20002328,3,2020,Justin Wright-Foreman,UTA,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
798930,17,20002330,3,2020,Jarrell Brantley,UTA,PF,0,2,9.80,12,53,0.00,5.00,0,0.00,2.00,0,0.00,3.00,0,1.00,2.00,50.0,3.00,1.00,4.00,2.00,0.00,1.00,1.00,4.00,1.00,10.80,10.50,-9.00,0.00,0.00
798110,17,20002365,3,2020,Rayjon Tucker,UTA,PG,0,2,4.00,11,7,2.00,5.00,40.0,1.00,2.00,50.0,1.00,3.00,33.3,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,5.00,4.00,5.00,-7.00,0.00,0.00
798041,17,20002422,3,2020,Juwan Morgan,UTA,PF,2,7,45.70,86,28,3.00,12.00,25.0,1.00,2.00,50.0,2.00,10.00,20.0,2.00,6.00,33.3,6.00,15.00,21.00,5.00,2.00,0.00,1.00,11.00,10.00,47.70,48.25,36.00,0.00,0.00
798551,18,20000606,3,2020,Dennis Schroder,OKC,PG,0,7,182.70,226,55,44.00,109.00,40.4,31.00,64.00,48.4,13.00,45.00,28.9,20.00,25.00,80.0,2.00,24.00,26.00,25.00,4.00,1.00,17.00,15.00,121.00,187.70,199.00,19.00,0.00,0.00
798530,18,20000613,3,2020,Mike Muscala,OKC,PF,0,2,9.30,19,49,1.00,2.00,50.0,0.00,1.00,0,1.00,1.00,100,0.00,0.00,0,0.00,4.00,4.00,1.00,0.00,0.00,0.00,2.00,3.00,9.30,10.00,-12.00,0.00,0.00
